,anomalia_adda,NDVI_dora,anomalia_dora,NDVI_emiliani1,anomalia_emiliani1,NDVI_emiliani2,anomalia_emiliani2,NDVI_garda,anomalia_garda,NDVI_lambro,anomalia_lambro,NDVI_oglio,anomalia_oglio,NDVI_piemonte_nord,anomalia_piemonte_nord,NDVI_piemonte_sud,anomalia_piemonte_sud,NDVI_ticino,anomalia_ticino,Prec4w_adda,Prec8w_adda,Prec12w_adda,Prec16w_adda,Prec24w_adda,Prec1w_dora,Prec4w_dora,Prec8w_dora,Prec12w_dora,Prec16w_dora,Prec24w_dora,Prec1w_emiliani1,Prec4w_emiliani1,Prec8w_emiliani1,Prec12w_emiliani1,Prec16w_emiliani1,Prec24w_emiliani1,Prec1w_emiliani2,Prec4w_emiliani2,Prec8w_emiliani2,Prec12w_emiliani2,Prec16w_emiliani2,Prec24w_emiliani2,Prec1w_garda,Prec4w_garda,Prec8w_garda,Prec12w_garda,Prec16w_garda,Prec24w_garda,Prec1w_lambro,Prec4w_lambro,Prec8w_lambro,Prec12w_lambro,Prec16w_lambro,Prec24w_lambro,Prec1w_oglio,Prec4w_oglio,Prec8w_oglio,Prec12w_oglio,Prec16w_oglio,Prec24w_oglio,Prec1w_piemonte nord,Prec4w_piemonte nord,Prec8w_piemonte nord,Prec12w_piemonte nord,Prec16w_piemonte nord,Prec24w_piemonte nord,Prec1w_piemonte sud,Prec4w_piemonte sud,Prec8w_piemonte sud,Prec12w_piemonte sud,Prec16w_piemonte sud,Prec24w_piemonte sud,Prec1w_ticino,Prec4w_ticino,Prec8w_ticino,Prec12w_ticino,Prec16w_ticino,Prec24w_ticino,Temp4w_adda,Temp8w_adda,Temp12w_adda,Temp16w_adda,Temp24w_adda,Temp1w_dora,Temp4w_dora,Temp8w_dora,Temp12w_dora,Temp16w_dora,Temp24w_dora,Temp1w_emiliani1,Temp4w_emiliani1,Temp8w_emiliani1,Temp12w_emiliani1,Temp16w_emiliani1,Temp24w_emiliani1,Temp1w_emiliani2,Temp4w_emiliani2,Temp8w_emiliani2,Temp12w_emiliani2,Temp16w_emiliani2,Temp24w_emiliani2,Temp1w_garda,Temp4w_garda,Temp8w_garda,Temp12w_garda,Temp16w_garda,Temp24w_garda,Temp1w_lambro,Temp4w_lambro,Temp8w_lambro,Temp12w_lambro,Temp16w_lambro,Temp24w_lambro,Temp1w_oglio,Temp4w_oglio,Temp8w_oglio,Temp12w_oglio,Temp16w_oglio,Temp24w_oglio,Temp1w_piemonte nord,Temp4w_piemonte nord,Temp8w_piemonte nord,Temp12w_piemonte nord,Temp16w_piemonte nord,Temp24w_piemonte nord,Temp1w_piemonte sud,Temp4w_piemonte sud,Temp8w_piemonte sud,Temp12w_piemonte sud,Temp16w_piemonte sud,Temp24w_piemonte sud,Temp1w_ticino,Temp4w_ticino,Temp8w_ticino,Temp12w_ticino,Temp16w_ticino,Temp24w_ticino
119,0.0038806961453150004,0.6582741141319275,-0.0252996586239527,0.69865406,0.0322586752380951,0.69928503,0.0100785761904762,0.6255386,0.0384333238095238,0.5637844,-0.00704567,0.636495,0.034871728095238,0.5924232,-0.0226402804761904,0.68578833,-0.0029800795238094,0.6454685,-0.0013409623809522,8.38334639821352,5.2546778733318575,3.7780150666487775,3.806337401439343,2.6076540243643187,6.863311790583003,9.14431831807914,5.519318264062432,4.744047689739436,5.045211114140543,3.752232198769759,1.1427741034073986,2.8936046942808598,3.346823139572547,2.2642026915465574,2.2101277322690174,1.7355032096926848,1.308351667847607,3.464972579104641,3.5182418106676456,2.5074725648367795,2.4683997620567477,1.7725961802598948,4.62452032477426,5.292537392297787,4.414019255539469,3.0230099952951157,2.8463220040339716,1.991044805788282,5.259220857589276,7.411363746801561,4.838506565605859,3.461212172788201,3.605373430347626,2.5265584792070963,5.04285721800157,6.447142953212772,4.950809597582335,3.4638730674887466,3.4322857654307573,2.3716428924830897,5.400963162342579,7.924398191919009,4.6742777582556965,3.5224452103269392,3.65218705281669,2.573287892812607,2.4486201663574128,6.366720874092312,3.9455053347666365,2.9551001522595315,3.181011613959208,2.2825081508951386,10.109472200332316,11.735714460590055,6.814441095331904,5.146169848940634,5.096428647371275,3.579710198269374,9.903691548821575,7.860386082070653,6.7265604086558675,5.356339165990773,2.7769480486964184,7.766038787454463,5.932207659612616,4.337710942005642,3.519851111801385,2.4164183713135152,0.6340692498967119,18.510738788910547,16.787003362322753,14.20298452473124,12.796413750522706,11.434450014353676,8.126661293991729,17.517384223840562,15.46839525865002,12.932267568084145,11.773847722181973,10.271383012174935,6.920193068764852,17.855777852491407,16.04939729585223,13.536748098282974,12.183135832874033,10.472326524987093,7.114117644825028,18.553869715158815,16.259148987229043,14.230606824778285,13.060229145310561,11.311397474443286,7.65983640887589,15.622971079370803,13.820133024429278,11.48567593375132,10.259010881804342,8.676377187020234,5.509699876848608,14.002600008044784,11.959317549702867,10.244730910659284,9.29119695658452,7.929513265779219,5.111843786222925,15.029155508228033,13.085340616610749,11.287201452256836,10.424050768086556,9.143094864629406,6.506593131081459,11.827499735634776,9.859355369688341,8.200609288751785,7.226141142830982,5.8957723837471665,3.363387605981848
120,0.0090017317968701,0.6948785781860352,-0.0116052344110276,0.6907198,0.030218409047618997,0.70394254,0.0112937771428571,0.6455422,0.0422044028571426,0.60242724,0.0010342333333334,0.64006776,0.0286109566666666,0.63476217,-0.0167773138095237,0.6933049,-0.0055571428571428,0.6696557,0.0051494923809523,4.42317553174896,5.609802102226106,3.904749022988607,3.627853314928792,2.7410779393959683,2.3373376971667077,5.397889690824433,5.673133201419388,4.574377773791245,4.7955357857447645,3.8496212694850382,0.7428571539265768,2.202554019531576,3.40369606400806,2.3033915071914244,2.19460655263574,1.7449785697452849,0.2397802233532235,2.2435989345311302,3.5015659862433326,2.367380987657677,2.2638530557120604,1.7792491107619617,1.5006396812098868,3.4038380038128224,4.501599214200589,3.071304239085118,2.7691498280439317,2.053571459172028,1.6971428824322563,3.872662395369504,5.01762994489838,3.3670996172732597,3.236931866415861,2.5972727659751067,1.5407619277210465,3.6033810060755127,5.057690551555936,3.4392222734706266,3.224869095673341,2.4358413061381334,2.2489566948282778,4.700642124619663,4.893479206144847,3.4485286763202,3.4330758938534456,2.666994421763785,1.0103896254455889,3.2199269960325987,4.020992348878494,2.7595306147132845,2.7621449275228027,2.3246077186220377,6.367236119723931,5.856832385410247,7.561335516399387,5.527704533714972,5.0877135851296105,3.840010409187487,11.371517602969625,8.681830163088826,7.4424312518681575,6.032776456771842,3.505043917515375,9.119610185771213,7.463124833186157,5.1501946900789815,4.108517224184799,3.007236134081735,1.242777299061589,18.901918182160358,17.74699711162934,15.183881512773262,13.568985715535662,12.216912621448989,8.913469831222463,18.12730728713079,16.688746879724686,13.96263842417444,12.564238730156386,11.086290274180119,7.781530961600361,18.369743725864772,17.23165739735843,14.460458098958409,12.963345481390922,11.315558115947494,7.944256219020518,19.685064495069447,17.835713887055007,15.184411998264274,13.89535466776959,12.213978623100193,8.554074484126208,16.380990110046802,15.123104423877027,12.364314009350323,11.023741023441449,9.45686169338457,6.331713350538667,15.413707520645321,13.537519761618304,11.166827599519124,9.996069867528153,8.669037727580218,5.852716562600527,15.915989903990154,14.408197729899731,12.135349769338205,11.057766933575573,9.828485474309733,7.175238611265937,12.64555872356091,11.445838253482346,8.962519209609969,7.865871977393166,6.547173766702738,4.0551338379321225
121,0.0211974078322213,0.7314830422401428,0.0081275944482713,0.6827856,0.0294958495238094,0.7086001000000001,0.0160811685714284,0.66554576,0.0509915166666665,0.64107007,0.0203523595238095,0.64364046,0.0245355085714286,0.6771010999999999,-0.0006398523809522,0.7008215,-0.0024258157142855,0.6938428000000001,0.0166856028571428,4.994215912928932,5.8620730687181535,4.599353070606095,3.882919312518391,3.0883799632047118,12.711688501107231,5.915909179063005,6.694480619236053,5.6002977024985565,5.307954624549232,4.366369112683017,2.6532392421941524,1.4916736102675356,2.4937811833396366,2.514604134923456,2.1692120339849077,1.832080592084181,4.086263797153811,1.4303846366990072,2.7610439971867167,2.705998208820682,2.2426992092429976,1.9495101023100367,7.1991472288108325,3.36401923989325,4.2497868437105515,3.671233174819353,2.9469483381560218,2.3535359270391454,5.811688398289215,3.1920130345776867,4.793928642863674,3.851406983797361,3.237013035248239,2.8394264492371573,6.592000098228454,3.302714334928564,4.660476259922698,3.988555614989664,3.283416715593388,2.7105079768976523,9.553290672050144,4.577768928567201,5.493619664525836,4.236396531827067,3.673776138210623,3.0635166320597995,6.130113727709447,2.6610592928996257,4.110602739824182,3.2418358167053856,2.8295201314488496,2.5799581012149337,11.071739295416553,7.003144514292872,8.307201210743466,6.450349474999683,5.514072287135023,4.295781637511098,12.228151900592543,9.725799472052431,7.993133879310545,6.646953461677457,4.184717815366958,7.797369955585324,8.458684875868721,6.088936552213348,4.596504226264451,3.5153996779181997,1.807486431461001,19.456793585040323,18.86160049203163,16.455539499299654,14.311443478563914,12.996881976938903,9.73850407357885,17.154812803373233,17.65924685803232,15.213646637970472,13.160770768104904,11.839511411190466,8.565012629069866,17.900170175592972,18.197830083651915,15.687531632298764,13.629758046452794,12.118513854929676,8.772356769096673,17.67124635826361,18.707402179259567,16.326551583125074,14.477649027048669,12.96821237247552,9.337325548870263,15.261866325537364,16.009275832640984,13.507280650469694,11.604404502526105,10.170706915524123,7.100834761918893,13.85089856681278,14.512162596976196,12.222949164998038,10.510862525898581,9.286983139129216,6.5601356211598025,14.811200967645151,15.246280097530766,13.162184161971085,11.546124606642614,10.42880354124872,7.842239746249075,11.768943836322482,12.393505157766175,9.97135847277494,8.354143188011546,7.137411525249026,4.7241264472025755
122,0.0236885347063579,0.7557635009288788,0.0206426461537677,0.66455334,0.0193878509523809,0.698172,0.0073773419047618,0.66734695,0.0412327533333333,0.6585174,0.0214765361904762,0.64005256,0.0128324847619047,0.71100044,0.0120493966666666,0.70547664,0.0035604595238094,0.7079979999999999,0.0195236133333333,4.995341689343222,5.722437973469727,4.472929673277103,3.8532997468596335,3.0874482861721955,0.052597403381164975,5.491233848059527,6.6761364631185485,4.938014142846213,4.923275235700179,4.1657738715986765,0.627990042580372,1.291715135527125,2.0979962937210517,2.566555962940123,1.9510901453525782,1.7753980054145169,0.3760439616474476,1.5026099125005226,2.3533516834193207,2.737335205624637,2.2196978352738768,1.952728966826866,0.05159914789042238,3.3439765956713505,3.79549579216497,3.6719616751855755,2.9383395960234773,2.354140049294061,0.0,3.1920130345776867,4.656201368084106,3.851406983797361,3.237013035248239,2.8394264492371573,0.10628571586949484,3.3204762399551417,4.300595302179101,3.987127043539806,3.2875833823221425,2.7146587706102974,0.0,4.300802632305252,5.4931381235876815,4.099705786077,3.5854735686765147,3.0279762355965523,0.0,2.3972808798781124,4.086820271937327,3.2255344095360687,2.8015523956424877,2.5749290156421587,0.03307453465433964,6.895380537531785,8.244740029688497,5.998964892704174,5.337703883885812,4.225245922174319,13.019079677944985,11.144252468297848,8.834302338769836,7.663238376849916,5.042217149202425,13.139999706298113,9.45575465877728,7.465604540922938,5.382223905671946,4.484025873800183,2.5421982656882616,21.57957592961901,19.61225662143256,17.66085923980052,15.057264336755091,13.937737956739698,10.598211972413825,21.43168083964591,18.557796288497624,16.60656968375929,13.921428260260393,12.851284740223925,9.472188890844178,21.897035757897854,19.005681877961756,17.07201720902901,14.525575368291836,13.187517029329836,9.710029989076206,23.06262286113357,19.743200857406357,17.688226877364585,15.23070961627706,14.011876310186775,10.266204315986991,20.00118050531972,16.816752005068672,14.946568713537193,12.458401308834611,11.22023189206541,8.016371249391565,19.114317389776147,15.595380871319758,13.544945523892133,11.272119865758484,10.273906271162863,7.419066848617159,19.181282038797395,16.234407104665188,14.42904594371945,12.21732994878286,11.326136617782671,8.628092001411181,17.08931638821034,13.332829670932126,11.338212091291703,9.18044622337246,8.14970866877149,5.568113229580233
123,0.0275152942869397,0.7800439596176147,0.0357095534082443,0.6463211,0.0074465276190476,0.6877439000000001,-0.0009476214285716,0.6691482,0.0338660399999998,0.6759648,0.0248936852380952,0.6364645999999999,0.0040385604761906,0.74489975,0.0292511214285714,0.7101316999999999,0.0098795309523811,0.7221531,0.0245642047619049,3.0726320333634245,5.727989215788473,4.527329260009045,3.60166930832744,3.1146480795381666,1.4529220995723038,4.138636425306851,6.6414773716929965,5.059090984477238,4.592694873631291,4.2260552577783255,0.0,1.0060216096752752,1.9498131519780677,2.566555962940123,1.9496574210787367,1.755848586518557,0.019560439851912824,1.1804121055015988,2.32269234230312,2.7389652422789634,2.1757074500029843,1.9528068056558647,0.4496801772764497,2.3002665587968982,3.7964019755473437,3.7094350232919457,2.84232413617056,2.3728767233472463,0.07818181934681799,1.8967532750170728,4.654058510909317,3.857922135409596,3.070097448345419,2.8426840250432748,0.2300952415239243,2.11728574583573,4.282214349524251,4.006301647000133,3.1272262370754915,2.724246072340461,0.4887640522269721,3.0727528547763487,5.498575523347678,4.140436123762582,3.410022121439291,3.0483414044393427,0.06030844245710738,1.8002029489030358,4.083461911497674,3.2304045394787693,2.6663758514204075,2.5774418674112054,1.520186358056268,4.7480590769627735,8.241886768776414,6.1256470892088615,5.046642155946169,4.2885870204266645,15.301055558615868,12.602373553718722,10.340609240919058,8.870184196145868,6.0586088190308836,17.736330772393273,11.94832765501198,8.940267657312301,6.8745831796744215,5.626970247604035,3.4607629096589068,26.391378147648247,21.582416461116985,19.18470991171987,16.662795170193153,14.992914428171275,11.709332517899494,26.35949391631389,20.76832371161596,18.118359485132988,15.544286282594747,14.022466719540471,10.641644908660842,26.429274462564567,21.149056030480047,18.599226663166142,16.074184075682002,14.424615882275535,10.841255976584515,27.53485652740512,21.98844756046794,19.12379827384849,16.816553736674837,15.292283749099903,11.448293034153993,24.510437547387113,19.03861862207275,16.429375823251018,14.003323496525132,12.453912816871446,9.120357732652053,23.634413596930322,18.003334268541145,14.981325909122006,12.83093202995324,11.469231284573677,8.472858291087695,24.033798164101444,18.48556776863353,15.78545419262214,13.686656891049068,12.4394300182233,9.630162122411436,21.697779018122425,15.800399491554039,12.82987743062119,10.73387268968587,9.369705730011745,6.58900994589185
124,0.0278335522848462,0.7825272083282471,0.0348112501227666,0.6409383000000001,0.0099132514285714,0.69708014,0.0116595433333333,0.67268133,0.0302286528571428,0.6922419,0.0329365376190475,0.6457429,0.0081262719047618,0.7530686,0.0268393209523808,0.72086585,0.0210086071428571,0.7324778000000001,0.0296917223809524,3.2838509806102114,3.8535132561795855,4.834485061687474,3.749524512394008,3.2836827611460064,3.8029221345900335,4.505032534662684,4.951461112743559,5.283766312500488,4.557041464009106,4.3845103467195745,2.0755814262774104,1.3392026777629835,1.7708783486472797,2.7155316019263678,2.0623442998343138,1.8423311459467824,0.7427472638150494,1.3061538656170553,1.7748764000740929,2.7697619460345737,2.102074207147522,1.9837546083148252,4.107249528153747,2.9519190205328627,3.1778785121728426,3.98503914964468,3.041457934447054,2.5440121203536523,1.0350649504886045,1.7312337920311596,2.801948093700332,3.9221645606093065,2.9581331609627357,2.8858117313136336,3.5070476713067014,2.6088571817321435,3.1061190939038283,4.241412761614673,3.231631000536006,2.870373058644907,1.7959871856708014,2.95951047748698,3.830076301053322,4.248822963258891,3.326274126611895,3.1231742038422925,0.3581980572856189,1.6371550568630435,2.428541026447821,3.226379918206677,2.4789367252507235,2.5923667864647726,3.9279503690900266,4.138237639304297,4.9975350123572735,6.420302890701024,5.180337810112301,4.45225161913875,16.11165336658455,13.741585484777088,11.1584378975874,9.609736780547255,6.766859320798594,12.576298420196519,12.812499713618307,10.137812273402233,7.704296364592089,6.284512846543176,4.056746392008633,23.72317222722085,22.787729972382113,20.26736354200573,17.718497665976212,15.873671779747276,12.628275949740459,22.0513181884333,21.749326436941587,19.21903665833313,16.55820109509682,14.860510656852686,11.53816549301765,22.15899737251164,22.09636944214176,19.66401341975009,17.005761880019527,15.246601471578634,11.71659799682009,23.29244103781492,22.890291696154307,20.363002791604657,17.753038564227616,16.14408892486577,12.411043012634854,19.589770990705915,19.840813842237534,17.48195913305728,14.856480620312723,13.228009228140467,9.942292634915297,18.87593858290529,18.868892034106132,16.20320589786222,13.734182411048124,12.21427540917265,9.245333527968132,20.73536479626873,19.690411491703177,17.049304610801457,14.653703676793196,13.215928073107474,10.43511712335868,16.137064856699787,16.673276024838756,14.05955713916055,11.532771481352894,10.067722989254564,7.289108920926647
125,0.0281518102827526,0.7850104570388794,0.0339129468372889,0.6355554,0.0123798876190476,0.70641637,0.0242666966666668,0.6762144,0.0265911880952379,0.70851904,0.0409794357142857,0.6550212,0.0122139852380952,0.7612375,0.0244275666666666,0.73160005,0.0321377252380951,0.7428024999999999,0.0348192433333335,2.2862577980430507,3.640236855485991,4.670134645159787,4.0210792524653325,3.464719254526889,3.3538961538730496,2.1655844478541377,4.040746813458572,5.184848562108748,4.741619388837451,4.52425601979762,0.09634551638582617,0.6999792463109021,1.0958264282892192,1.8958472043300585,2.0609479127703167,1.8412444903381202,0.1676923101911178,0.32651099387638194,0.8784478152876946,1.949532996083272,2.111126405084608,1.9905677952295369,1.3869936240793297,1.4988806193499873,2.4314499296216185,3.3328181022570305,3.128145035952012,2.6003554047753226,2.0633766541233305,0.7941558559896882,1.993084445283688,3.4606710472390114,3.087094201845443,2.9717857585687724,2.122095269716921,1.4913809746042603,2.397047654766412,3.604111164816552,3.3642619548933137,2.9587936948831115,2.626163763049422,1.2277287502367988,2.902748839402,4.0716560264294905,3.4842295864294988,3.2325976939693515,1.0761363796720451,0.3736607198536929,1.5173600063766597,2.8649553998340185,2.5247920424924626,2.6372058022844413,6.4510870526504265,2.983074578612765,4.993109546452819,6.532492333366566,5.583530750902955,4.721046912999183,16.90878844193489,14.568470171263721,12.120129128679919,10.222047519966633,7.501429697754407,10.810324433695095,13.565738333145749,11.012211604507236,8.581203812524151,6.8388127529847775,4.66165709277354,22.954625732771287,23.662188009314853,21.26189425067324,18.85775566930472,16.649129611251652,13.582149128862698,21.354636885324023,22.799282457429282,20.229264657730802,17.742191911123406,15.570398690436,12.459406314917155,21.81635345692939,23.07541526247586,20.636622673063886,18.150159509024466,15.991172350458564,12.652192325588095,21.769480032894712,23.914850114812086,21.31112614703582,18.855984427020736,16.836949298989524,13.364215069251875,19.251390045888368,20.83819477232528,18.42373530248313,15.950918691088223,13.912852069975898,10.818139440735417,17.401412131112327,19.756520425181023,17.13434151107861,14.734139585059033,12.822277000719195,10.047818796280515,18.832361592050923,20.69570164780462,17.97099087266769,15.67335665724893,13.833518866933115,11.210639292171598,14.658012094728141,17.395543089440178,14.894524123603174,12.446086678330019,10.614493163368703,8.019913123018402
126,0.0309772104119497,0.7832644581794739,0.0291495004154386,0.6556339,0.0399503042857142,0.7209208,0.0418660828571428,0.68398094,0.0360289823809523,0.71721494,0.0477822538095237,0.66641587,0.0262696142857143,0.769119,0.02921834,0.7441386,0.0470462323809524,0.74631137,0.0375582390476191,3.7495730372394505,4.372457363291337,5.064816328059635,4.2920905142676915,3.647392652694071,4.927597476024325,3.3843344660149284,4.4377841570372265,5.578869130750675,4.549594223638391,4.556764137165144,1.954069796559769,1.031499184805751,1.1616071601664382,1.742497257415952,2.1827917684065303,1.816625165497288,2.8014286131731096,0.9328571567577976,1.2177335346291598,1.87985350786548,2.2862156934079274,1.9970513118096649,2.827931811862281,2.192963785342952,2.7684701905071507,3.2613184565576296,3.3022122027249186,2.627683052659437,6.004415673888347,2.2952597744617758,2.743636404519731,3.869220836876661,3.462370181463465,3.098993552672108,3.9731429163472987,2.4580952747237115,2.8892857573394264,3.6864286263606383,3.6048691013357823,3.041166711983581,5.205778568743893,2.5291733924227726,3.414988012364012,4.505149879866045,3.7070726876634414,3.348080574234857,3.612500053830445,1.276785733311304,1.837033306594708,3.1501420923953187,2.7383472404798783,2.630993004572816,8.217857265312757,5.02927026127737,5.962325399404577,7.172916773551455,5.756541234847469,4.963832889701862,16.867138598145345,14.943109138045163,13.05188117824701,10.842511403613713,8.164128958304241,12.163571156694422,13.321631195744828,11.388692927261054,9.41761342586357,7.367075728190166,5.174194960105304,24.31889480526754,24.34701772822698,21.97963717482977,19.889578735942678,17.379702684623066,14.405084118774313,22.627922571149586,23.0983428903052,20.82806958940141,18.770494085941262,16.215656917771593,13.255653091991446,23.50646002896067,23.47777133024157,21.241726604101654,19.207268582766527,16.763624358779268,13.504429335679125,23.0958955876626,23.923168296444334,21.833184576925348,19.7665406837245,17.40382428631888,14.18835574347159,20.999275721105796,21.0877185762718,18.952235290670234,16.993618667782062,14.615730625693908,11.600619581975785,18.697335055597232,19.65227484163629,17.623827856478023,15.580721963140185,13.367158609727936,10.73224026305848,20.055072603682238,20.91414928902583,18.5742781968455,16.590747058821574,14.391534783843605,11.889537071910468,16.291645598586257,17.19612539203415,15.264477531483138,13.290849858205853,11.184366015537881,8.650354361514934
127,0.0338026105411468,0.7815184593200684,0.0243860539935885,0.67571247,0.0675207990476191,0.7354253000000001,0.0594655633333331,0.6917475000000001,0.0454667790476188,0.7259109,0.0545851228571429,0.67781055,0.0403252599999999,0.7770005999999999,0.034009199047618996,0.75667715,0.0619547409523808,0.74982023,0.0402972314285714,5.02096280773743,4.046797420550427,5.492313746438126,4.650737646941142,3.886490741143037,5.336688391211164,4.355276038924643,4.246956232115747,5.879410260770213,4.883137248089088,4.7791261534656115,10.034800813982013,3.540199388301254,2.273110498988265,2.47994189741913,2.809966819280405,2.2311219878421,7.661978136150391,2.843461580832417,2.011936843167008,2.4962820884795516,2.7650893269173267,2.316245455760168,9.439019330417805,4.44029857362829,3.3702825662125937,4.011034174907659,3.8921509108760315,3.020975524760179,4.8150650068149945,3.4794805713288195,2.688116923172946,4.2625325310491515,3.7633117443894015,3.2996212612893987,9.134285850397179,4.684142926942026,3.400714336388877,4.416190541996842,4.175761966985607,3.4217619557501298,4.418940675799192,3.5117175483158274,3.292235201546088,4.836289531670395,3.983256479900892,3.5322031023931566,4.269237076603602,2.3290178918479283,2.064610420375482,3.498647238281092,3.0050578775710592,2.8088778827646323,5.022515602791626,5.904852572461207,5.32645582471199,7.462875370004679,6.070448460021948,5.173104373151514,15.47966580307082,15.390360680843346,13.561470970169422,11.625373381456996,8.701013004274964,11.8073373984231,11.839382852252285,11.893855253632132,9.906639388958961,8.115783097818888,5.575563998753054,20.9069762768787,22.9759172605346,22.279166860825793,20.448445694658112,18.24107569277852,15.049355629844381,20.03903251912568,21.518227541008144,21.14327562631205,19.251648837091373,17.037771597198102,13.895347216887307,20.732664781791378,22.05361891004827,21.60133747026416,19.750690745460183,17.569042784273567,14.181996840079448,20.93950602547205,22.27433067096107,22.1313891157145,20.173975739552677,18.180997970246395,14.918061354867024,18.441980540170555,19.57060432446766,19.304611473270207,17.47645199032323,15.395143703510762,12.219121949103556,17.569887247731845,18.136143254336677,18.06973876143891,16.032931690860227,14.157234836049097,11.309588430999115,18.26690705923527,19.47242651280929,18.97899714072141,17.01444496601786,15.133099296489124,12.421728956660075,15.57788785056483,15.666152600144756,15.733276045849395,13.775302487129045,11.96694266730059,9.174940271114576
128,0.0300241817557622,0.7803003390630087,0.0274940677105435,0.67714083,0.0775497966666667,0.7261234000000001,0.0559410961904761,0.68598413,0.0516063966666666,0.7169338000000001,0.0504768490476189,0.65951204,0.0363417495238096,0.7665687,0.0324647961904763,0.7495795999999999,0.0606879647619048,0.73941636,0.0315762695238095,4.1016304959016665,3.692740738255938,3.936219002753612,4.651271420241022,3.64948245603784,0.040259740859657146,3.4146104404920488,3.9598214875773663,4.439177555326388,4.816477344498377,4.516964353022297,2.869850541102975,3.7387666670076456,2.5389846723853147,2.426841121434068,2.971340368196687,2.309399259218932,1.0845055106658856,2.9289011425451257,2.1175275040810906,2.159551314231104,2.809546745162211,2.2150778718350708,1.152878481997991,3.7017058120893522,3.3268124163111072,3.3524876121450116,3.914205815255849,2.9550373574663227,0.0,3.220714333706668,2.475974062868913,2.9415368403691105,3.746802003883648,2.983279265233545,0.8628571557147163,4.023095298044029,3.3159762398880863,3.4117778286172284,4.186833395722012,3.255238143744924,0.0,3.062720751898127,3.011115614692553,3.57429111800159,3.9522974104186988,3.2924224674664813,0.0,2.239468377526523,1.9383117171947832,2.3655168101407216,2.9796520330366385,2.487533857413463,0.2456521775735461,4.984278024582089,4.561257831943193,4.993116016432212,6.061296674171291,4.9122283340674695,15.79581486432732,15.953734115455935,14.426328611293831,12.31778213927238,9.339762342999872,13.553668528220728,12.083725379258338,12.448112546438322,10.786449975354268,8.799153618258654,6.154194938200598,22.96044799177737,22.785236201673733,22.78648308702792,21.10665442856173,18.98518229990059,15.740102776641967,21.7934830293612,21.45376875124012,21.601547594090853,19.9639473559688,17.782093009132648,14.591376047483694,22.631641285188163,22.171779888217397,22.134074665179586,20.499935575905866,18.297266382068997,14.921730299024858,23.560285187672292,22.341291708425413,22.615791702289854,21.022432430544907,18.900101850277068,15.681249649496749,20.172418596730353,19.716266225973765,19.77854003410565,18.226728164029442,16.071427021727985,12.897421140291591,19.57202203444132,18.31016411722068,18.58952807566341,16.905525304315038,14.878177837591267,11.975867843607947,20.692174862169164,19.4616290292844,19.576020260493788,17.85341275029577,15.855685014915993,13.077663736371086,17.371956133445643,15.974875419331218,16.324075722084984,14.697996565884106,12.643297465847475,9.806141085163489
129,0.0312649967178465,0.7790822188059489,0.02974030612007,0.67856926,0.0908724547619046,0.71682143,0.056288097142857006,0.6802208000000001,0.0654241533333331,0.7079565999999999,0.0503937871428571,0.6412135,0.0427284899999999,0.75613683,0.0332285399999999,0.74248207,0.0585552776190474,0.7290125,0.0244174214285715,4.405007829614887,3.3456328138289684,3.895160513528957,4.603852941273559,3.7038238129552497,5.655194889463775,3.9899351243897305,3.0777597861219332,4.023809583768958,4.886120202678994,4.564556345073465,0.7942691148255651,3.913247566617581,2.306613406464241,2.0349668077320056,2.4001972949019392,2.2150124914780185,1.2764835355046031,3.2060989488734974,1.7663049713749397,1.654331526482962,2.2636744842808283,2.0839011299536447,1.1626865844895593,3.645629052191909,2.572254835770948,2.8361763038117145,3.4110208397407504,2.822050504027664,2.8306493928293137,3.4125325183831636,2.1033441871864262,2.4662338029835134,3.4486364150250504,2.8591234192276347,2.6226667057474464,4.148238157051661,2.81980956582796,2.9807778221948285,3.7401429128753287,3.1288809990049122,3.5698234881864885,3.2986356831823933,2.2631822167095965,3.0347111206621307,3.878400940617716,3.2035781643769483,2.109740291177839,2.497869355402972,1.4357650376283322,1.8441964560520967,2.773183888726257,2.3649351001753445,7.228105697769277,5.178532685861802,4.080803632237283,5.054917259589146,6.1940024214903735,5.036316068835776,16.241303984804645,16.57504621336977,15.126081442444029,13.1504228427111,9.956317712241562,12.395389333331062,12.479991604167328,13.022864968656538,11.501471604393933,9.555900760434943,6.684554774830979,24.35597121639895,23.135572572580642,23.39888029094775,21.886453691309047,19.927209895123703,16.464214748275186,22.335636863396964,21.69901874575835,22.24915060159382,20.71918268707332,18.731398619782148,15.309391141324918,23.403027195451674,22.568448322847967,22.82193179266192,21.28056455632525,19.254731712480346,15.686319834173755,22.864882605813154,22.61514235165502,23.264996233233557,21.745798215242218,19.795773908179317,16.400473659394862,20.752209059961494,20.09147097949205,20.464832875908662,18.979647194819442,16.98605676318918,13.602082235652304,18.786371971745144,18.656404077378888,19.20646225127995,17.641695699845368,15.714705708138995,12.593476176512794,19.937881047860113,19.738008893236696,20.216855270520657,18.559996879524032,16.68951971624587,13.691487451006033,16.523990313889836,16.441369974121642,16.918456531780908,15.410139407109327,13.444907502277925,10.397759860759654
